CommunityDistrict,BreedName,BreedCount,BreedSum
308.0,Jindo,1,1281
308.0,Kerry Blue Terrier,1,1281
308.0,Labradoodle,7,1281
308.0,Labrador Retriever,39,1281
308.0,Labrador Retriever Crossbreed,46,1281
308.0,Lhasa Apso,7,1281
308.0,Maltese,33,1281
308.0,Maltese Crossbreed,7,1281
308.0,Maltipoo,8,1281
308.0,Miniature Pinscher,8,1281
308.0,Miniature Schnauzer,13,1281
308.0,Morkie,3,1281
308.0,Norwich Terrier,1,1281
308.0,Papillon,6,1281
308.0,Parson Russell Terrier,2,1281
308.0,Pekingese,5,1281
308.0,Pembroke Welsh Corgi,3,1281
308.0,Pembroke Welsh Corgi Crossbreed,2,1281
308.0,Petit Basset Griffon Vendeen,2,1281
308.0,Pharoh hound,2,1281
308.0,Pointer,3,1281
308.0,Pomeranian,13,1281
308.0,Pomeranian Crossbreed,2,1281
308.0,Poodle,4,1281
308.0,Poodle Crossbreed,8,1281
308.0,"Poodle, Miniature",19,1281
308.0,"Poodle, Standard",9,1281
308.0,"Poodle, Toy",9,1281
308.0,Portuguese Water Dog,2,1281
308.0,Pug,16,1281
308.0,Puggle,4,1281
308.0,Rat Terrier,3,1281
308.0,Redbone Coonhound,1,1281
308.0,Rhodesian Ridgeback,5,1281
308.0,Rottweiler,3,1281
308.0,Russell Terrier,1,1281
308.0,Schnauzer Crossbreed,1,1281
308.0,"Schnauzer, Giant",1,1281
308.0,"Schnauzer, Miniature",18,1281
308.0,"Schnauzer, Standard",1,1281
308.0,Scottish Terrier,1,1281
308.0,"Shar-Pei, Chinese",2,1281
308.0,Shetland Sheepdog,1,1281
308.0,Shiba Inu,17,1281
308.0,Shih Tzu,63,1281
308.0,Shih Tzu Crossbreed,9,1281
308.0,Siberian Husky,19,1281
308.0,Silky Terrier,1,1281
308.0,Soft Coated Wheaten Terrier,1,1281
308.0,St. Bernard,1,1281
308.0,Staffordshire Bull Terrier,6,1281
308.0,Terrier Crossbreed,5,1281
308.0,Terrier mix,13,1281
308.0,Tibetan Spaniel,3,1281
308.0,Tibetan Terrier,1,1281
308.0,Treeing Walker Coonhound,1,1281
308.0,Unknown,165,1281
308.0,Vizsla,4,1281
308.0,Weimaraner,3,1281
308.0,"Welsh Corgi, Cardigan",3,1281
308.0,"Welsh Corgi, Pembroke",4,1281
308.0,Welsh Terrier,1,1281
308.0,West High White Terrier,10,1281
308.0,West Highland White Terrier,3,1281
308.0,Wheaton Terrier,3,1281
308.0,Whippet,2,1281
308.0,Wire Fox Terrier,3,1281
308.0,Yorkshire Terrier,46,1281
308.0,Yorkshire Terrier Crossbreed,5,1281
309.0,Airedale Terrier,1,681
309.0,Akita,3,681
309.0,American Bully,2,681
309.0,American Pit Bull Mix / Pit Bull Mix,39,681
309.0,American Pit Bull Terrier/Pit Bull,29,681
309.0,American Staffordshire Terrier ,13,681
309.0,Anatolian Shepherd Dog,1,681
309.0,Australian Cattle Dog,1,681
309.0,Australian Cattledog,5,681
309.0,Australian Shepherd,7,681
309.0,Basset Hound,1,681
309.0,Bassett Hound,2,681
309.0,Beagle,8,681
309.0,Beagle Crossbreed,8,681
309.0,Belgian Tervuren,1,681
309.0,Bichon Frise,2,681
309.0,Black and Tan Coonhound,3,681
309.0,Bolognese,1,681
309.0,Border Collie,3,681
309.0,Border Collie Crossbreed,1,681
309.0,Border Terrier,1,681
309.0,Boston Terrier,9,681
309.0,Boxer,6,681
309.0,Brussels Griffon,1,681
309.0,"Bull Dog, English",1,681
309.0,"Bull Dog, French",4,681
309.0,Bull Terrier,3,681
309.0,Bulldog,2,681
309.0,Cairn Terrier,4,681
309.0,Canaan Dog,2,681
309.0,Cane Corso,4,681
309.0,Cavalier King Charles Spaniel,6,681
309.0,Chihuahua,27,681
309.0,Chihuahua Crossbreed,13,681
309.0,Chow Chow,2,681
309.0,Cocker Spaniel,9,681
309.0,Cocker Spaniel Crossbreed,2,681
309.0,"Collie, Border",2,681
309.0,"Coonhound, Black and Tan",3,681
309.0,"Coonhound, Treeing Walker",1,681
309.0,Dachshund,1,681
309.0,Dachshund Crossbreed,1,681
309.0,Dachshund Smooth Coat,2,681
309.0,Dachshund Smooth Coat Miniature,2,681
309.0,"Dachshund, Long Haired Miniature",1,681
309.0,"Dachshund, Wirehaired",1,681
309.0,French Bulldog,5,681
309.0,German Shepherd Crossbreed,4,681
309.0,German Shepherd Dog,8,681
309.0,Golden Retriever,3,681
309.0,Great Dane,1,681
309.0,Great Pyrenees,1,681
309.0,Greyhound,1,681
309.0,Havanese,8,681
309.0,Italian Greyhound,1,681
309.0,Jack Russell Terrier,14,681
309.0,Labradoodle,5,681
309.0,Labrador Retriever,18,681
309.0,Labrador Retriever Crossbreed,30,681
309.0,Lhasa Apso,3,681
309.0,Maltese,11,681
309.0,Maltese Crossbreed,2,681
309.0,Maltipoo,2,681
309.0,Manchester Terrier,1,681
309.0,Miniature American Shepherd,1,681
309.0,Miniature Pinscher,3,681
309.0,Miniature Schnauzer,2,681
309.0,Morkie,4,681
309.0,Papillon,2,681
309.0,Parson Russell Terrier,1,681
309.0,Pekingese,1,681
309.0,Pembroke Welsh Corgi,2,681
309.0,Pembroke Welsh Corgi Crossbreed,1,681
309.0,Peruvian Inca Orchid,1,681
309.0,Plott,2,681
309.0,Pomeranian,13,681
309.0,Poodle,3,681
309.0,Poodle Crossbreed,3,681
309.0,"Poodle, Miniature",8,681
309.0,"Poodle, Standard",7,681
309.0,"Poodle, Toy",5,681
309.0,Portuguese Water Dog,2,681
309.0,Pug,9,681
309.0,Puggle,9,681
309.0,Rat Terrier,3,681
309.0,Redbone Coonhound,1,681
309.0,Rhodesian Ridgeback,4,681
309.0,Rottweiler,7,681
309.0,Samoyed,1,681
309.0,Schipperkee,1,681
309.0,Schnauzer Crossbreed,1,681
309.0,"Schnauzer, Miniature",3,681
309.0,"Schnauzer, Standard",2,681
309.0,Scottish Terrier,3,681
309.0,Shiba Inu,3,681
309.0,Shih Tzu,32,681
309.0,Shih Tzu Crossbreed,10,681
309.0,Siberian Husky,8,681
309.0,Smooth Fox Terrier,1,681
309.0,Soft Coated Wheaten Terrier,1,681
309.0,Staffordshire Bull Terrier,1,681
309.0,Terrier Crossbreed,1,681
309.0,Terrier mix,9,681
309.0,Unknown,86,681
309.0,Vizsla,1,681
309.0,Weimaraner,2,681
309.0,"Welsh Corgi, Cardigan",5,681
309.0,"Welsh Corgi, Pembroke",4,681
309.0,Welsh Springer Spaniel,1,681
309.0,West High White Terrier,1,681
309.0,West Highland White Terrier,1,681
309.0,Wheaton Terrier,3,681
309.0,Yorkshire Terrier,42,681
309.0,Yorkshire Terrier Crossbreed,5,681
310.0,Afghan Hound,3,2361
310.0,Akita,5,2361
310.0,Alaskan Malamute,1,2361
310.0,American Bully,2,2361
310.0,American Eskimo dog,4,2361
310.0,American Foxhound,2,2361
310.0,American Pit Bull Mix / Pit Bull Mix,61,2361
310.0,American Pit Bull Terrier/Pit Bull,50,2361
310.0,American Staffordshire Terrier ,17,2361
310.0,Australian Cattle Dog,2,2361
310.0,Australian Cattledog,9,2361
310.0,Australian Shepherd,12,2361
310.0,Australian Silky Terrier,2,2361
310.0,Australian Terrier,1,2361
310.0,Basenji,1,2361
310.0,Basset Hound,2,2361
310.0,Bassett Hound,3,2361
310.0,Beagle,51,2361
310.0,Beagle Crossbreed,18,2361
310.0,Bearded Collie,1,2361
310.0,Bedlington Terrier,1,2361
310.0,Belgian Malinois,4,2361
310.0,Belgian Sheepdog,2,2361
310.0,Bernese Mountain Dog,1,2361
310.0,Bichon Frise,30,2361
310.0,Bichon Frise Crossbreed,1,2361
310.0,Border Collie,1,2361
310.0,Border Collie Crossbreed,1,2361
310.0,Border Terrier,2,2361
310.0,Boston Terrier,23,2361
310.0,Boxer,22,2361
310.0,Boxer Crossbreed,1,2361
310.0,Brittany,1,2361
310.0,Brittany Spaniel,1,2361
310.0,Brussels Griffon,1,2361
310.0,"Bull Dog, English",23,2361
310.0,"Bull Dog, French",12,2361
310.0,Bull Terrier,1,2361
310.0,Bulldog,5,2361
310.0,Bullmastiff,2,2361
310.0,Cairn Terrier,16,2361
310.0,Cane Corso,7,2361
310.0,Catahoula Leopard Dog,1,2361
310.0,Cavalier King Charles Spaniel,24,2361
310.0,Chihuahua,135,2361
310.0,Chihuahua Crossbreed,23,2361
310.0,Chinese Shar-Pei,1,2361
310.0,Chow Chow,6,2361
310.0,Cocker Spaniel,44,2361
310.0,Collie,1,2361
310.0,Collie Crossbreed,3,2361
310.0,"Collie, Border",6,2361
310.0,"Collie, Smooth Coat",1,2361
310.0,"Coonhound, Black and Tan",2,2361
310.0,"Coonhound, Blue Tick",1,2361
310.0,"Coonhound, Treeing Walker",1,2361
310.0,Cotton De Tulear,5,2361
310.0,Dachshund,10,2361
310.0,Dachshund Crossbreed,4,2361
310.0,Dachshund Smooth Coat,20,2361
310.0,Dachshund Smooth Coat Miniature,9,2361
310.0,"Dachshund, Long Haired",5,2361
310.0,"Dachshund, Long Haired Miniature",11,2361
310.0,"Dachshund, Wirehaired",1,2361
310.0,Dalmatian,2,2361
310.0,Dandie Dinmont Terrier,1,2361
310.0,Doberman Pinscher,8,2361
310.0,Dutch Shepherd,1,2361
310.0,English Cocker Spaniel,1,2361
310.0,French Bulldog,17,2361
310.0,German Shepherd Crossbreed,48,2361
310.0,German Shepherd Dog,37,2361
310.0,Golden Retriever,41,2361
310.0,Goldendoodle,4,2361
310.0,Great Dane,2,2361
310.0,Great Pyrenees,3,2361
310.0,Greyhound,6,2361
310.0,Havanese,22,2361
310.0,Irish Setter,1,2361
310.0,Irish Terrier,1,2361
310.0,Italian Greyhound,7,2361
310.0,Jack Russell Terrier,40,2361
310.0,Japanese Chin,1,2361
310.0,Japanese Chin/Spaniel,2,2361
310.0,Labradoodle,13,2361
310.0,Labrador Retriever,80,2361
310.0,Labrador Retriever Crossbreed,48,2361
310.0,Lagotto Romagnolo,1,2361
310.0,Lhasa Apso,5,2361
310.0,Maltese,102,2361
310.0,Maltese Crossbreed,10,2361
310.0,Maltipoo,7,2361
310.0,Manchester Terrier,1,2361
310.0,"Mastiff, Old English",2,2361
310.0,Miniature Pinscher,18,2361
310.0,Miniature Schnauzer,9,2361
310.0,Morkie,7,2361
310.0,Norfolk Terrier,1,2361
310.0,Norwegian Elkhound,1,2361
310.0,Norwich Terrier,2,2361
310.0,Old English Sheepdog,2,2361
310.0,Papillon,10,2361
310.0,Parson Russell Terrier,1,2361
310.0,Pekingese,9,2361
310.0,Pembroke Welsh Corgi,1,2361
310.0,Perro de Presa Canario,1,2361
310.0,Plott,1,2361
310.0,Pointer,2,2361
310.0,Pomeranian,30,2361
310.0,Pomeranian Crossbreed,2,2361
310.0,Poodle,11,2361
310.0,Poodle Crossbreed,14,2361
310.0,"Poodle, Miniature",22,2361
310.0,"Poodle, Standard",22,2361
310.0,"Poodle, Toy",29,2361
310.0,Portuguese Water Dog,2,2361
310.0,Pug,39,2361
310.0,Puggle,17,2361
310.0,Rat Terrier,7,2361
310.0,Redbone Coonhound,1,2361
310.0,Rhodesian Ridgeback,1,2361
310.0,Rottweiler,8,2361
310.0,Samoyed,4,2361
310.0,Schipperkee,1,2361
310.0,"Schnauzer, Miniature",29,2361
310.0,"Schnauzer, Standard",4,2361
310.0,Scottish Terrier,4,2361
310.0,"Shar-Pei, Chinese",6,2361
310.0,Shetland Sheepdog,4,2361
310.0,Shiba Inu,28,2361
310.0,Shih Tzu,155,2361
310.0,Shih Tzu Crossbreed,23,2361
310.0,Siberian Husky,30,2361
310.0,Silky Terrier,10,2361
310.0,Skye Terrier,1,2361
310.0,Staffordshire Bull Terrier,4,2361
310.0,Terrier Crossbreed,6,2361
310.0,Terrier mix,10,2361
310.0,Tibetan Terrier,1,2361
310.0,Unknown,341,2361
310.0,Vizsla,2,2361
310.0,"Welsh Corgi, Cardigan",1,2361
310.0,"Welsh Corgi, Pembroke",5,2361
310.0,Welsh Springer Spaniel,2,2361
310.0,West High White Terrier,15,2361
310.0,Wheaton Terrier,6,2361
310.0,Whippet,2,2361
310.0,Wire Fox Terrier,2,2361
310.0,Yorkshire Terrier,150,2361
310.0,Yorkshire Terrier Crossbreed,12,2361
311.0,Airedale Terrier,1,1790
311.0,Akita,2,1790
311.0,Akita Crossbreed,2,1790
311.0,American Bully,2,1790
311.0,American Eskimo dog,9,1790
311.0,American Foxhound,1,1790
311.0,American Pit Bull Mix / Pit Bull Mix,48,1790
311.0,American Pit Bull Terrier/Pit Bull,35,1790
311.0,American Staffordshire Terrier ,9,1790
311.0,Australian Cattledog,5,1790
311.0,Australian Shepherd,8,1790
311.0,Australian Silky Terrier,2,1790
311.0,Basenji,1,1790
311.0,Bassett Hound,2,1790
311.0,Beagle,50,1790
311.0,Beagle Crossbreed,8,1790
311.0,Belgian Malinois,2,1790
311.0,Belgian Sheepdog,1,1790
311.0,Bernese Mountain Dog,1,1790
311.0,Bichon Frise,22,1790
311.0,Black and Tan Coonhound,1,1790
311.0,Border Collie,3,1790
311.0,Border Terrier,2,1790
311.0,Boston Terrier,13,1790
311.0,Boxer,12,1790
311.0,Boxer Crossbreed,1,1790
311.0,Brittany Spaniel,2,1790
311.0,Brussels Griffon,1,1790
311.0,"Bull Dog, English",12,1790
311.0,"Bull Dog, French",15,1790
311.0,Bull Terrier,2,1790
311.0,Bulldog,3,1790
311.0,Cairn Terrier,5,1790
311.0,Cane Corso,1,1790
311.0,Cavalier King Charles Spaniel,19,1790
311.0,Chihuahua,103,1790
311.0,Chihuahua Crossbreed,9,1790
311.0,Chinese Crested,1,1790
311.0,Chinese Shar-Pei,1,1790
311.0,Chow Chow,8,1790
311.0,Cocker Spaniel,31,1790
311.0,Collie,1,1790
311.0,Collie Crossbreed,2,1790
311.0,"Collie, Border",3,1790
311.0,"Collie, Rough Coat",1,1790
311.0,"Coonhound, Black and Tan",1,1790
311.0,Cotton De Tulear,1,1790
311.0,Dachshund,14,1790
311.0,Dachshund Crossbreed,1,1790
311.0,Dachshund Smooth Coat,16,1790
311.0,Dachshund Smooth Coat Miniature,4,1790
311.0,"Dachshund, Long Haired",1,1790
311.0,"Dachshund, Long Haired Miniature",2,1790
311.0,Dalmatian,4,1790
311.0,Doberman Pinscher,2,1790
311.0,Dutch Shepherd,1,1790
311.0,Fila Brasileiro,2,1790
311.0,French Bulldog,3,1790
311.0,German Shepherd Crossbreed,29,1790
311.0,German Shepherd Dog,28,1790
311.0,Golden Retriever,23,1790
311.0,Great Dane,2,1790
311.0,Havanese,12,1790
311.0,Italian Greyhound,4,1790
311.0,Jack Russell Terrier,25,1790
311.0,Japanese Chin,2,1790
311.0,Japanese Chin/Spaniel,2,1790
311.0,Labrador Retriever,58,1790
311.0,Labrador Retriever Crossbreed,37,1790
311.0,Lhasa Apso,12,1790
311.0,Maltese,87,1790
311.0,Maltese Crossbreed,18,1790
311.0,Maltipoo,3,1790
311.0,Mastiff,1,1790
311.0,"Mastiff, Old English",1,1790
311.0,Miniature American Shepherd,1,1790
311.0,Miniature Pinscher,11,1790
311.0,Miniature Schnauzer,4,1790
311.0,Morkie,5,1790
311.0,Old English Sheepdog,3,1790
311.0,Papillon,2,1790
311.0,Pekingese,7,1790
311.0,Pembroke Welsh Corgi,3,1790
311.0,Petit Basset Griffon Vendeen,1,1790
311.0,Pointer,1,1790
311.0,Pomeranian,54,1790
311.0,Pomeranian Crossbreed,1,1790
311.0,Poodle,9,1790
311.0,Poodle Crossbreed,8,1790
311.0,"Poodle, Miniature",15,1790
311.0,"Poodle, Standard",14,1790
311.0,"Poodle, Toy",14,1790
311.0,Pug,42,1790
311.0,Pug Crossbreed,1,1790
311.0,Puggle,14,1790
311.0,Puli,1,1790
311.0,Rat Terrier,2,1790
311.0,Rottweiler,10,1790
311.0,Samoyed,4,1790
311.0,Schipperkee,2,1790
311.0,Schnauzer Crossbreed,1,1790
311.0,"Schnauzer, Miniature",12,1790
311.0,"Schnauzer, Standard",6,1790
311.0,Scottish Terrier,3,1790
311.0,"Shar-Pei, Chinese",5,1790
311.0,Shetland Sheepdog,5,1790
311.0,Shiba Inu,36,1790
311.0,Shih Tzu,170,1790
311.0,Shih Tzu Crossbreed,14,1790
311.0,Siberian Husky,21,1790
311.0,Siberian Husky Crossbreed,1,1790
311.0,Silky Terrier,4,1790
311.0,Staffordshire Bull Terrier,3,1790
311.0,Terrier Crossbreed,5,1790
311.0,Terrier mix,10,1790
311.0,Tibetan Mastiff,1,1790
311.0,Tibetan Terrier,2,1790
311.0,Toy Fox Terrier,1,1790
311.0,Unknown,220,1790
311.0,Vizsla,3,1790
311.0,"Welsh Corgi, Cardigan",1,1790
311.0,"Welsh Corgi, Pembroke",5,1790
311.0,West High White Terrier,8,1790
311.0,Wheaton Terrier,3,1790
311.0,Yorkshire Terrier,154,1790
311.0,Yorkshire Terrier Crossbreed,8,1790
312.0,Airedale Terrier,1,903
312.0,Akita,1,903
312.0,Alaskan Malamute,1,903
312.0,American Bully,2,903
312.0,American Eskimo dog,3,903
312.0,American Pit Bull Mix / Pit Bull Mix,30,903
312.0,American Pit Bull Terrier/Pit Bull,21,903
312.0,American Staffordshire Terrier ,1,903
312.0,Anatolian Shepherd Dog,1,903
312.0,Australian Cattle Dog,2,903
312.0,Australian Cattledog,1,903
312.0,Australian Shepherd,3,903
312.0,Basset Hound,3,903
312.0,Bassett Hound,2,903
312.0,Beagle,15,903
312.0,Beagle Crossbreed,6,903
312.0,Bernese Mountain Dog,2,903
312.0,Bichon Frise,12,903
312.0,Black Russian Terrier,1,903
312.0,Border Collie,3,903
312.0,Border Terrier,1,903
312.0,Borzoi,1,903
312.0,Boston Terrier,11,903
312.0,Boxer,4,903
312.0,Brittany,1,903
312.0,Brittany Spaniel,1,903
312.0,Brussels Griffon,1,903
312.0,"Bull Dog, American",2,903
312.0,"Bull Dog, English",7,903
312.0,"Bull Dog, French",9,903
312.0,Bull Terrier,2,903
312.0,Cairn Terrier,3,903
312.0,Cane Corso,1,903
312.0,Cardigan Welsh Corgi,1,903
312.0,Cavalier King Charles Spaniel,4,903
312.0,Chihuahua,44,903
312.0,Chihuahua Crossbreed,17,903
312.0,Chow Chow,2,903
312.0,Cocker Spaniel,14,903
312.0,Cocker Spaniel Crossbreed,2,903
312.0,Collie,1,903
312.0,Collie Crossbreed,7,903
312.0,"Coonhound, Black and Tan",2,903
312.0,Cotton De Tulear,1,903
312.0,Dachshund,3,903
312.0,Dachshund Crossbreed,2,903
312.0,Dachshund Smooth Coat,3,903
312.0,Dachshund Smooth Coat Miniature,1,903
312.0,"Dachshund, Long Haired",2,903
312.0,"Dachshund, Long Haired Miniature",2,903
312.0,Dalmatian,1,903
312.0,Dandie Dinmont Terrier,1,903
312.0,Doberman Pinscher,2,903
312.0,English Cocker Spaniel,2,903
312.0,English Setter,1,903
312.0,Field Spaniel,1,903
312.0,French Bulldog,1,903
312.0,German Shepherd Crossbreed,23,903
312.0,German Shepherd Dog,27,903
312.0,Golden Retriever,13,903
312.0,Great Dane,1,903
312.0,Great Pyrenees,1,903
312.0,Greyhound,1,903
312.0,Havanese,9,903
312.0,Italian Greyhound,3,903
312.0,Jack Russell Terrier,19,903
312.0,Labradoodle,5,903
312.0,Labrador Retriever,23,903
312.0,Labrador Retriever Crossbreed,22,903
312.0,Lhasa Apso,7,903
312.0,Maltese,44,903
312.0,Maltese Crossbreed,6,903
312.0,Maltipoo,3,903
312.0,"Mastiff, Bull",1,903
312.0,"Mastiff, Old English",1,903
312.0,Miniature Pinscher,10,903
312.0,Miniature Schnauzer,2,903
312.0,Morkie,4,903
312.0,Norfolk Terrier,1,903
312.0,Norwegian Elkhound,1,903
312.0,Pekingese,8,903
312.0,Pembroke Welsh Corgi,2,903
312.0,Pointer,1,903
312.0,Pomeranian,21,903
312.0,Pomeranian Crossbreed,2,903
312.0,Poodle,5,903
312.0,Poodle Crossbreed,4,903
312.0,"Poodle, Miniature",9,903
312.0,"Poodle, Standard",4,903
312.0,"Poodle, Toy",3,903
312.0,Portuguese Water Dog,1,903
312.0,Pug,12,903
312.0,Pug Crossbreed,1,903
312.0,Puggle,3,903
312.0,Pyrenean Shepherd,1,903
312.0,Rat Terrier,1,903
312.0,Rhodesian Ridgeback,1,903
312.0,Rottweiler,5,903
312.0,Russell Terrier,1,903
312.0,Schnauzer Crossbreed,1,903
312.0,"Schnauzer, Miniature",3,903
312.0,"Schnauzer, Miniature Crossbreed",2,903
312.0,"Schnauzer, Standard",1,903
312.0,"Shar-Pei, Chinese",1,903
312.0,Shetland Sheepdog,2,903
312.0,Shiba Inu,7,903
312.0,Shih Tzu,61,903
312.0,Shih Tzu Crossbreed,9,903
312.0,Siberian Husky,13,903
312.0,Silky Terrier,2,903
312.0,Staffordshire Bull Terrier,1,903
312.0,Terrier Crossbreed,4,903
312.0,Terrier mix,8,903
312.0,Tibetan Terrier,1,903
312.0,Unknown,133,903
312.0,"Welsh Corgi, Cardigan",2,903
312.0,Welsh Terrier,1,903
312.0,West High White Terrier,2,903
312.0,Wire Fox Terrier,2,903
312.0,Yorkshire Terrier,59,903
312.0,Yorkshire Terrier Crossbreed,4,903
313.0,Akita,3,1210
313.0,American Bully,3,1210
313.0,American Eskimo dog,3,1210
313.0,American Foxhound,1,1210
313.0,American Pit Bull Mix / Pit Bull Mix,20,1210
313.0,American Pit Bull Terrier/Pit Bull,56,1210
313.0,American Staffordshire Terrier ,8,1210
313.0,Australian Cattledog,3,1210
313.0,Australian Shepherd,4,1210
313.0,Basenji,1,1210
313.0,Bassett Hound,1,1210
313.0,Beagle,23,1210
313.0,Beagle Crossbreed,9,1210
313.0,Bedlington Terrier,2,1210
313.0,Belgian Griffon,1,1210
313.0,Belgian Malinois,1,1210
313.0,Belgian Sheepdog,1,1210
313.0,Bichon Frise,6,1210
313.0,Boerboel,1,1210
313.0,Border Collie,2,1210
313.0,Border Terrier,1,1210
313.0,Boston Terrier,5,1210
313.0,Boxer,14,1210
313.0,Boxer Crossbreed,1,1210
313.0,Brittany Spaniel,1,1210
313.0,Brussels Griffon,3,1210
313.0,"Bull Dog, American",1,1210
313.0,"Bull Dog, English",6,1210
313.0,"Bull Dog, French",7,1210
313.0,Bull Terrier,3,1210
313.0,Bulldog,7,1210
313.0,Cane Corso,9,1210
313.0,Cavalier King Charles Spaniel,8,1210
313.0,Chihuahua,75,1210
313.0,Chihuahua Crossbreed,9,1210
313.0,Chinese Crested,2,1210
313.0,Chow Chow,1,1210
313.0,Cocker Spaniel,14,1210
313.0,Collie Crossbreed,1,1210
313.0,"Collie, Border",4,1210
313.0,"Collie, Smooth Coat",1,1210
313.0,Dachshund,4,1210
313.0,Dachshund Smooth Coat,14,1210
313.0,Dachshund Smooth Coat Miniature,2,1210
313.0,"Dachshund, Long Haired",3,1210
313.0,Dalmatian,1,1210
313.0,Doberman Pinscher,7,1210
313.0,English Cocker Spaniel,5,1210
313.0,French Bulldog,7,1210
313.0,German Shepherd Crossbreed,15,1210
313.0,German Shepherd Dog,20,1210
313.0,Golden Retriever,10,1210
313.0,Goldendoodle,2,1210
313.0,Great Dane,1,1210
313.0,Great Pyrenees,1,1210
313.0,Havanese,16,1210
313.0,Jack Russell Terrier,26,1210
313.0,Labrador Retriever,30,1210
313.0,Labrador Retriever Crossbreed,12,1210
313.0,Lhasa Apso,3,1210
313.0,Maltese,52,1210
313.0,Maltese Crossbreed,7,1210
313.0,Maltipoo,8,1210
313.0,Mastiff,1,1210
313.0,"Mastiff, Bull",1,1210
313.0,"Mastiff, French (Dogue de Bordeaux)",1,1210
313.0,"Mastiff, Neapolitan",1,1210
313.0,Miniature Bull Terrier,1,1210
313.0,Miniature Pinscher,19,1210
313.0,Miniature Schnauzer,3,1210
313.0,Morkie,4,1210
313.0,Norfolk Terrier,1,1210
313.0,Norwich Terrier,1,1210
313.0,Old English Sheepdog,1,1210
313.0,Papillon,6,1210
313.0,Parson Russell Terrier,1,1210
313.0,Pekingese,5,1210
313.0,Pembroke Welsh Corgi,2,1210
313.0,Pomeranian,21,1210
313.0,Pomeranian Crossbreed,2,1210
313.0,Poodle,5,1210
313.0,Poodle Crossbreed,6,1210
313.0,"Poodle, Miniature",9,1210
313.0,"Poodle, Standard",10,1210
313.0,"Poodle, Toy",12,1210
313.0,Pug,21,1210
313.0,Puggle,9,1210
313.0,Rat Terrier,4,1210
313.0,Rhodesian Ridgeback,3,1210
313.0,Rottweiler,6,1210
313.0,Russell Terrier,2,1210
313.0,Samoyed,2,1210
313.0,Schnauzer Crossbreed,2,1210
313.0,"Schnauzer, Miniature",9,1210
313.0,"Schnauzer, Standard",1,1210
313.0,Scottish Terrier,3,1210
313.0,"Shar-Pei, Chinese",2,1210
313.0,Shetland Sheepdog,1,1210
313.0,Shiba Inu,13,1210
313.0,Shih Tzu,107,1210
313.0,Shih Tzu Crossbreed,11,1210
313.0,Siberian Husky,16,1210
313.0,Silky Terrier,4,1210
313.0,Smooth Fox Terrier,1,1210
313.0,Staffordshire Bull Terrier,5,1210
313.0,Terrier Crossbreed,4,1210
313.0,Terrier mix,4,1210
313.0,Unknown,146,1210
313.0,Vizsla,1,1210
313.0,Weimaraner,1,1210
313.0,"Welsh Corgi, Pembroke",1,1210
313.0,West High White Terrier,2,1210
313.0,Wheaton Terrier,5,1210
